Niveau 1
(Formulaire);Niveau 2
(Groupe);Niveau 3
(sous-groupe);Niveau 4
(sous-sous-groupe);Nouveau Code;Ancien Code;Code Donnée Indicateurs Européens (DXX);Libellé de la donnée (FR);Libellé de la donnée (EN);Texte explicatif de la donnée (FR);Texte explicatif de la donnée (EN); Consignes de saisie MESRI ;Donnée de l'année N-1 proposée par défaut O/N;Donnée à saisir ou calculée;Formule de calcul;Type de saisie;report N >> N+1;Variable 2013;Variable 2014;Variable 2015;Variable 2016;Variable 2017;Variable 2018;Variable 2019;Format de la donnée (texte, nombre, monétaire €, binaire);Unité de mesure de la donnée si format nombre ;Période ou date de la mesure (année civile, au 31/12);Valeur Min;Valeur Max => ;Alerte BL/NBL sur valeur max;Texte de l'alerte;Evolution Min (alerte NBL);Evolution Max (alerte NBL);Granularité;Remarque
Etablissement - Informations générales;;;;;;;;Institution (inst.) - General information;;;;;Titre N1;;;;;;;;;;;Intitulé;;;;;;;;;ETAB;
;;;;EtabNomOffi;nouveau;;Nom Etab officiel;Official name inst.;Nom officiel de l'établissement;Official name of the institution;Le nom officiel est un champ pré-rempli dans l’application.;O;Saisie;;Libre;O;SO;SO;SO;SO;SO;SO;SO;Texte;;;;;;;;;ETAB;reprise d'historique IG1 selon les cas
;;;;UsVueNumerise;Us6;;Nombre d'unités vues ou téléchargées de la collection numérisée;Number of viewed/downloaded units from digitized collection;;;Nombre d’unités vues ou téléchargées de la collection numérisée : Compter le nombre total de requêtes réussies de téléchargement d’unités de contenu documentaire dans les collections issues de numérisation et gérées par le service documentaire. (d’après ISO 2789 6.2.12.3). La collection numérisée est composée de documents issus de numérisation (documents pédagogiques, thèses, production scientifique…). Dans le code de bonnes pratiques Counter, l’affichage en html d’un article et l’enregistrement du même article au format pdf sont comptés comme deux téléchargements.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année civile;0;25 000 000;N-Bl;;-40 %;40 %;SD;
;;;;UsVuePedago;Us7;;Nombre d'unités vues ou téléchargées pour la documentation pédagogique numérique;Number of digital teaching material units viewed/downloaded  ;;;Nombre d’unités vues ou téléchargées pour la documentation pédagogique numérique : On distinguera l’usage de la documentation pédagogique numérique dans la mesure où le service documentaire peut produire la donnée, c’est-à-dire s’il est le gestionnaire de la base de données, ou s’il est associé à sa gestion.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année civile;0;25 000 000;N-Bl;;-40 %;40 %;SD;
;;;;UsVuesTheseNum;Us8;;Nombre d'unités vues ou téléchargées pour les thèses, HDR, mémoires numériques;Number of digitized doctoral or HDR theses, dissertations units viewed/downloaded  ;;;Nombre d’unités vues ou téléchargées pour les thèses, HDR, mémoires numériques : On comptabilisera le nombre de thèses, thèses pour habilitations, mémoires ou tout autre document produits en vue de l’obtention d’un diplôme ou d’une certification. Inclure les usages des documents produits au sein de l’établissement mais qui ne sont pas hébergés sur ses serveurs.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année civile;0;25 000 000;N-Bl;;-40 %;40 %;SD;
;;;;UsVuesArticleEtb;Us9;;Nombre d'unités vues ou téléchargées pour les articles scientifiques;Number of scholarly article units viewed/downloaded ;;;Nombre d’unités vues ou téléchargées pour les articles scientifiques : Lorsque les articles publiés par les chercheurs, enseignants-chercheurs ou autres personnels de l’établissement ou de l’organisme sont collectés dans une base de données (quelle que soit la version), on comptabilisera le nombre de fois où un article a été affiché ou téléchargé.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année civile;0;25 000 000;N-Bl;;-40 %;40 %;SD;
;Fréquentation en ligne;;;;;;;On-line visits;;;;;Titre N2;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;Site web;;;;;;Website;;;;;Titre N3;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;;;UsVisites;Pub1;;Visites virtuelles sur le site web de la bibliothèque (sur l'année civile);Virtual visits to library website (during calendar year);;;Visites virtuelles : Il s’agit de mesurer la fréquentation du site web de la structure documentaire, ou des pages dédiées aux services documentaires, ou du portail documentaire. Le calcul des entrées virtuelles implique un outil spécifique de mesure d’audience du site web, basé sur l’analyse des IP fréquentant le site web de la structure documentaire. On comptera une visite par IP unique. (d’après ISO 2789 6.2.13). Exemples d’outils d’analyse des fréquentations : Open Web Analytics, Piwick, Xiti, Woopra, Clicky, Google Analytics.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Visites;année civile;0;25 000 000;N-Bl;;-40 %;40 %;SD;
;;Portail documentaire;;;;;;Information portal;;;;;Titre N3;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;;;UsRecCat;Us10;;Nombre de requêtes dans le catalogue;Number of catalogue online queries;;;Nombre de requêtes dans le catalogue : Compter le nombre total de recherches effectuées dans le catalogue en ligne du service. Une recherche est enregistrée à chaque fois qu'une requête est soumise au serveur, ce qui correspond en théorie à la démarche intellectuelle d’un usager cherchant une information. La saisie de chaînes de caractères erronées ne représente pas une requête intellectuelle unique. Mais en pratique, il sera difficile de faire la différence entre ces recherches involontaires et les recherches volontaires restées infructueuses. (d’après ISO 2789 6.2.12.2);N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année civile;0;50 000 000;N-Bl;;-40 %;40 %;SD;
;;Service de référence en ligne;;;;;;Online reference desk;;;;;Titre N3;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;;;UsQuestions;Us13;;Nombre de questions traitées par le service de référence en ligne;Number of questions treated by online reference service;;;Échange en ligne avec un usager (en temps réel ou en différé), pour répondre à une question qui implique, pour le personnel de la bibliothèque, de connaître et d’utiliser une ou plusieurs sources d'information (telles que des documents imprimés et non imprimés, des bases de données lisibles par machine, les catalogues de la bibliothèque et d'autres établissements). La réponse peut également impliquer des recommandations, une interprétation ou des indications relatives à l’utilisation des ressources. La question peut être adressée par courrier électronique, via un groupe web, sur un forum dédié ou dans une application de messagerie instantanée. Dans la mesure du possible, les questions concernant la localisation des équipements, leur fonctionnement ou les horaires d’ouverture doivent être exclues. (d’après ISO 2789 2.2.26);N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année civile;0;25 000;N-Bl;;-40 %;40 %;SD;
Formation des usagers;;;;;;;;User training;;;La formation des usagers se comprend dans le cadre d’un plan de formation mis en place selon un programme spécifique et qui a pour but de développer l'utilisation des services de la structure ou d'autres services d'information. Les formations en ligne sont comprises pour autant qu’il est possible de comptabiliser les usagers individuels. L’aide individuelle à l’utilisation des outils apportée en réponse à une question d’un usager dans les locaux ou en ligne (service de référence virtuel) n’est pas incluse. Par exemple : visites de la bibliothèque, formation à différents outils utiles aux usagers (logiciels de bibliographie, notions de bibliométrie, etc) (d’après ISO 11620 B.2.2.5.3);;Titre N1;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;Formations dispensées hors cursus;;;;;;;Non-curriculum training;;;Il s’agit des formations inscrites au programme de formation, mais ne faisant pas l’objet d’un partenariat avec les services pédagogiques.;;Titre N2;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;;;FormOutcursH;Us14;;Nombre d'heures dispensées;Number of hours provided;;;Nombre d’heures dispensées : On comptabilisera le nombre d’heures de formation dispensées par les personnels du service documentaire/IST ou par des agents formés et/ou rémunérés par lui (ex : moniteurs étudiants). Il convient de tenir compte des heures de formation, et non pas du temps de travail des agents : si une formation d’une heure a impliqué deux agents, il faut comptabiliser une heure. Le temps de travail est pris en compte dans le groupe « Personnels »;N;Saisie;;libre;;1;1;1;1;1;1;1;dec2;Heures;année civile;0;10 000;N-Bl;;-30 %;30 %;SD;
;;Nombre d’usagers concernés;;;;;;Number of users trained;;;On comptera le nombre d'usagers ayant suivi une formation au cours de l’année en additionnant les présents à chaque session de formation. Si un usager assiste à deux formations, il sera compté deux fois.;;Titre N3;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;;;FormOutcursL;Us15;;Nombre d'usagers concernés : Etudiants en licence;Number of trainees: Undergraduate students;;;On comptera le nombre d'usagers ayant suivi une formation au cours de l’année en additionnant les présents à chaque session de formation. Si un usager assiste à deux formations, il sera compté deux fois.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Etudiants;année civile;0;10 000;N-Bl;;-30 %;30 %;SD;
;;;;FormOutcursM;Us16;;Nombre d'usagers concernés : Etudiants en master;Number of trainees: Masters' students;;;On comptera le nombre d'usagers ayant suivi une formation au cours de l’année en additionnant les présents à chaque session de formation. Si un usager assiste à deux formations, il sera compté deux fois.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Etudiants;année civile;0;5 000;N-Bl;;-30 %;30 %;SD;
;;;;FormOutcursD;Us17;;Nombre d'usagers concernés : Etudiants en doctorat;Number of trainees: Doctoral students;;;On comptera le nombre d'usagers ayant suivi une formation au cours de l’année en additionnant les présents à chaque session de formation. Si un usager assiste à deux formations, il sera compté deux fois.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Etudiants;année civile;0;5 000;N-Bl;;-30 %;30 %;SD;
;;;;FormOutcursAut;Us18;;Nombre d'usagers concernés : Autres personnes formées;Number of trainees: Other trained staff;;;On comptera le nombre d'usagers ayant suivi une formation au cours de l’année en additionnant les présents à chaque session de formation. Si un usager assiste à deux formations, il sera compté deux fois.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Usagers;année civile;0;10 000;N-Bl;;-30 %;30 %;SD;
;Formations dispensées dans les cursus;;;;;;;Training included in curricula;;;Formations dispensées à la demande des enseignants ou enseignants-chercheurs, et/ou préparée en collaboration avec un enseignant ou enseignant-chercheur. La formation peut être organisée dans le cadre d’un séminaire méthodologique ou lors de sessions d’accueil, ou bien être dispensée dans le cadre horaire normalement dévolu à l’enseignant demandeur.;;Titre N2;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;;;FormIncursH;Us19;;Nombre d'heures dispensées;Number of hours provided;;;;N;Saisie;;libre;;1;1;1;1;1;1;1;dec2;Heures;année civile;0;10 000;N-Bl;;-30 %;30 %;SD;
;;Nombre d’usagers concernés;;;;;;Number of users trained;;;;;Titre N3;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;;;FormIncursL;Us20;;Nombre d'usagers concernés : Etudiants en licence;Number of trainees: Undergraduate students;;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Etudiants;année civile;0;100 000;N-Bl;;-30 %;30 %;SD;
;;;;FormIncursM;Us21;;Nombre d'usagers concernés : Etudiants en master;Number of trainees: Masters' students;;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Etudiants;année civile;0;10 000;N-Bl;;-30 %;30 %;SD;
;;;;FormIncursD;Us22;;Nombre d'usagers concernés : Etudiants en doctorat;Number of trainees: Doctoral students;;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Etudiants;année civile;0;10 000;N-Bl;;-30 %;30 %;SD;
;;;;FormUsTot;nouveau;;Total usagers formés;Total users trained;;;;;Calculée;FormOutcursL + FormOutcursM + FormOutcursD + FormOutcursAut + FormIncursL + FormIncursM + FormIncursD;Non;;;;;;;;;entier;Usagers;année civile;;;;;;;SD;
;;;;FormEtudTot;nouveau;;Dont étudiants formés;of which, students trained;;;;;Calculée;FormOutcursL + FormOutcursM + FormOutcursD + FormIncursL + FormIncursM + FormIncursD;Non;;;;;;;;;entier;Etudiants;année civile;;;;;;;SD;
;;;;FormHTot;nouveau;;Nombre d'heures de formation dispensées;Number of hours training provided;;;;;Calculée;FormOutcursH + FormIncursH;Non;;;;;;;;;dec2;Heures;année civile;;;;;;;SD;
PEB;;;;;;;;ILL;;;PEB/FDD : Fourniture d’un document ou d'un extrait de document, sous forme imprimée ou électronique. Il peut s’agir de prêt entre bibliothèques (entrant et sortant) ou de prestation de fourniture documentaire auprès d’un partenaire extérieur. Dans ce cas, la structure IST est impliquée dans la transaction et/ou le paiement. (D’après ISO 2789 2.2.11 et 2.2.16);;Titre N1;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;;;PebDExp;Us23;;Nombre de documents sur support d'autres bibliothèques demandés en PEB par les publics de la bibliothèque - (PEB DEMANDEUR - demandes expédiées);Number of documents from other libraries through library users' ILL requests- (ILL BORROWER - requests sent);;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année civile;0;50 000;N-Bl;;-30 %;30 %;SD;
;;;;PebDSat;Us24;;Nombre de documents sur support d'autres bibliothèques demandés en PEB par les publics de la bibliothèque - (PEB DEMANDEUR - demandes expédiées et satisfaites);Number of documents from other libraries through library users' ILL requests- (ILL BORROWER - requests sent and filled);;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année civile;0;50 000;N-Bl;;-30 %;30 %;SD;
;;;;PebFRecues;Us25;;Nombre de documents sur support de la bibliothèque demandés en PEB par les publics d'autres bibliothèques - (PEB FOURNISSEUR - demandes reçues);Number of documents from library collections through other libraries users' ILL requests- (ILL PROVIDER - requests received);;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année civile;0;50 000;N-Bl;;-30 %;30 %;SD;
;;;;PebFSat;Us26;;Nombre de documents sur support de la bibliothèque demandés en PEB par les publics d'autres bibliothèques - (PEB FOURNISSEUR - demandes reçues et satisfaites);Number of documents from library collections through other libraries users' ILL requests- (ILL PROVIDER - requests received and filled);;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;année civile;0;50 000;N-Bl;;-30 %;30 %;SD;
Personnels;;;;;;;;Staff;;;;;Titre N1;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;Effectifs de la structure (hors emploi étudiant) par catégorie et par filière;;;;;;;Workforce of structure by category and vocational branch (student jobs not included);;;Sont recensés dans ce tableau l’ensemble des personnels (hors emploi étudiant) en position d’activité au 31 décembre de l’année, en personnes physiques. La distinction B/C peut n’être pas pertinente dans certains organismes de recherche. Dans ce cas, utiliser la ligne « effectifs de catégorie B ou C »);;Titre N2;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;;Filière bibliothèque;;;;;Library sector;;;Filière des bibliothèques : Conservateurs généraux, conservateurs, bibliothécaires, bibliothécaires assistants spécialisés, magasiniers de bibliothèques, restaurateurs, chefs de travaux et techniciens d'art, y compris les personnels stagiaires de ces corps.;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;
;;;;PersPP_BibA;Pers1;;effectif de catégorie A ou cadre - Filière bibliothèques;Category A or executive - library sector;;;Conservateurs généraux, conservateurs, bibliothécaire;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-20 %;20 %;SD;
;;;;PersPP_BibB;Pers6;;effectif de catégorie B (si distinction B/C pertinente) - Filière bibliothèques;Category B staff (if B/C distinction relevant) - library sector;;;bibliothécaires assistants spécialisés;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-20 %;20 %;SD;
;;;;PersPP_BibC;Pers11;;effectif de catégorie C (si distinction B/C pertinente) - Filière bibliothèques;Category C staff (if B/C distinction relevant) - library sector;;;magasiniers de biblithèques;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-20 %;20 %;SD;
;;;;PersPP_BibBC;Pers16;;effectifs de catégorie B ou C (si distinction B/C non-pertinente) - Filière bibliothèques;Category B or C staff (if B/C distinction irrelevant) - library sector;;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-20 %;20 %;SD;
;;;;PersPP_BibTot;nouveau;;total filière bibliothèque;total library sector;;;;;Calculée;PersPP_BibA + PersPP_BibB + PersPP_BibC + PersPP_BibBC;Non;;;;;;;;;entier;PP;31-12;;;;;;;SD;
;;;Filière ITRF BAP F;;;;;ITRF BAP F branch;;;Filière ITRF BAP F : Ingénieurs et personnels techniques et administratifs de recherche et de formation, branche d'activité professionnelle Information, Documentation, Culture, Communication, Edition, TICE.;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;
;;;;PersPP_ITRFA;Pers2;;effectif de catégorie A ou cadre - Filière ITRF BAP F;Category A or executive - ITRF BAP F branch;;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-20 %;20 %;SD;
;;;;PersPP_ITRFB;Pers7;;effectif de catégorie B (si distinction B/C pertinente) - Filière ITRF BAP F;Category B staff (if B/C distinction relevant) - ITRF BAP F branch;;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-20 %;20 %;SD;
;;;;PersPP_ITRFC;Pers12;;effectif de catégorie C (si distinction B/C pertinente) - Filière ITRF BAP F;Category C staff (if B/C distinction relevant) - ITRF BAP F branch;;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-20 %;20 %;SD;
;;;;PersPP_ITRFBC;Pers17;;effectifs de catégorie B ou C (si distinction B/C non-pertinente) - Filière ITRF BAP F;Category B or C staff (if B/C distinction irrelevant) - ITRF BAP F branch;;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-20 %;20 %;SD;
;;;;PersPP_ITRFTot;nouveau;;total filière ITRF BAP F;total ITRF BAP F branch;;;;;Calculée;PersPP_ITRFA + PersPP_ITRFB + PersPP_ITRFC + PersPP_ITRFBC;Non;;;;;;;;;entier;PP;31-12;;;;;;;SD;
;;;Autres filières FP;;;;;Other civil service branches;;;Autres filières de la fonction publique : Y compris toutes les BAP ITRF sauf BAP F ; et les personnels détachés de la fonction publique territoriale.;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;
;;;;PersPP_AutA;Pers3;;effectif de catégorie A ou cadre - Filière Autres filières de la fonction publique;Category A or executive - Branch: Other branches  of civil service;;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-20 %;20 %;SD;
;;;;PersPP_AutB;Pers8;;effectif de catégorie B (si distinction B/C pertinente) - Filière Autres filières de la fonction publique;Category B staff (if B/C distinction relevant) - Branch: Other branches  of civil service;;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-20 %;20 %;SD;
;;;;PersPP_AutC;Pers13;;effectif de catégorie C (si distinction B/C pertinente) - Filière Autres filières de la fonction publique;Category C staff (if B/C distinction relevant) - Branch: Other branches  of civil service;;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-20 %;20 %;SD;
;;;;PersPP_AutBC;Pers18;;effectifs de catégorie B ou C (si distinction B/C non-pertinente) - Filière Autres filières de la fonction publique;Category B or C staff (if B/C distinction irrelevant) - Branch: Other branches  of civil service;;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-20 %;20 %;SD;
;;;;PersPP_AutTOT;nouveau;;total autres filières de la FP;total other branches of CS;;;;;Calculée;PersPP_AutA + PersPP_AutB + PersPP_AutC + PersPP_AutBC;Non;;;;;;;;;entier;PP;31-12;;;;;;;SD;
;;;CDD;;;;;Tempory contract workers;;;CDD/CDI : Comptabiliser les personnels contractuels à durée déterminée hors emploi étudiant (contractuels en CDD, vacataires) et à durée indéterminée (contractuels en CDI).;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;
;;;;PersPP_CDDA;Pers4;;effectif de catégorie A ou cadre - CDD;Number of category A or executives - temporary contract;;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-30 %;30 %;SD;
;;;;PersPP_CDDB;Pers9;;effectif de catégorie B (si distinction B/C pertinente) - CDD;Number of category B (if B/C distinction  relevant) - temporary contract;;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-30 %;30 %;SD;
;;;;PersPP_CDDC;Pers14;;effectif de catégorie C (si distinction B/C pertinente) - CDD;Number of category C (if B/C distinction  relevant) - temporary contract;;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-30 %;30 %;SD;
;;;;PersPP_CDDBC;Pers19;;effectifs de catégorie B ou C (si distinction B/C non-pertinente) - CDD;Number of category B or C (if B/C distinction  irrelevant) - temporary contract;;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-30 %;30 %;SD;
;;;;PersPP_CDDTot;nouveau;;total CDD;total temporary contract workers;;;;;Calculée;PersPP_CDDA + PersPP_CDDB + PersPP_CDDC + PersPP_CDDBC;Non;;;;;;;;;entier;PP;31-12;;;;;;;SD;
;;;CDI;;;;;Permanent contract workers;;;CDD/CDI : Comptabiliser les personnels contractuels à durée déterminée hors emploi étudiant (contractuels en CDD, vacataires) et à durée indéterminée (contractuels en CDI).;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;
;;;;PersPP_CDIA;Pers5;;effectif de catégorie A ou cadre - CDI;Number of category A or executives - permanent contract;;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-30 %;30 %;SD;
;;;;PersPP_CDIB;Pers10;;effectif de catégorie B (si distinction B/C pertinente) - CDI;Number of category B (if B/C distinction  relevant) - permanent contract;;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-30 %;30 %;SD;
;;;;PersPP_CDIC;Pers15;;effectif de catégorie C (si distinction B/C pertinente) - CDI;Number of category C (if B/C distinction  relevant) - permanent contract;;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-30 %;30 %;SD;
;;;;PersPP_CDIBC;Pers20;;effectifs de catégorie B ou C (si distinction B/C non-pertinente) - CDI;Number of category B or C (if B/C distinction  irrelevant) -permanent contract;;;;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;31-12;0;100;N-Bl;;-30 %;30 %;SD;
;;;;PersPP_CDITot;nouveau;;total CDI;total permanent contract workers;;;;;Calculée;PersPP_CDIA + PersPP_CDIB + PersPP_CDIC + PersPP_CDIBC;Non;;;;;;;;;entier;PP;31-12;;;;;;;SD;
;;;;PersPP_Tot;nouveau;;Total PP toutes catégories;total staff, all categories;;;;;Calculée;PersPP_BibA + PersPP_BibB + PersPP_BibC + PersPP_BibBC + PersPP_ITRFA + PersPP_ITRFB + PersPP_ITRFC + PersPP_ITRFBC + PersPP_AutA + PersPP_AutB + PersPP_AutC + PersPP_AutBC + PersPP_CDDA + PersPP_CDDB + PersPP_CDDC + PersPP_CDDBC + PersPP_CDIA + PersPP_CDIB + PersPP_CDIC + PersPP_CDIBC;Non;;;;;;;;;entier;PP;31-12;;;;;;;;
;Emploi étudiant;;;;;;;Student jobs;;;Il s’agit des emplois réservés aux étudiants de l’université ou non, c’est à dire pour lesquels la fiche de poste ou l’annonce de recrutement, voire le contrat, mentionne explicitement la qualité d’étudiant. Le support de recrutement peut être une vacation, ou des moniteurs étudiants au sens du décret n° 2007-1915 du 26 décembre 2007.;;Titre N2;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;;;PersPP_Etud;Pers 21;;Effectif d'étudiants employés au cours de l'année en personnes physiques;no. students employed during the year in physical persons;;;Effectif d’étudiants employés au cours de l’année en personnes physiques : nombre d’étudiants, en personnes physiques, employés dans le service au moins une fois au cours de l’année civile. Il convient de ne compter chaque personne qu’une seule fois, même en cas de contrats multiples.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;PP;année civile;0;500;N-Bl;;-30 %;30 %;SD;
;;;;PersETPT_Etud;Pers 22;;Effectif d'étudiants employés au cours de l'année en ETPT;no. students employed during the year in full-time equivalent;;;Effectif d’étudiants employés au cours de l’année en équivalent temps plein travaillé : Indiquer le nombre d’ETPT correspondants aux emplois comptés en PersPP_Etud.;N;Saisie;;libre;;1;1;1;1;1;1;1;dec2;ETPT;année civile;0;100;N-Bl;;-50 %;50 %;SD;
;Formation continue;;;;;;;Continued education;;;;;Titre N2;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;;;PersFormH;Pers 23;;Nombre d'heures effectuées au titre de la formation continue par les personnels du service, au cours de l'année civile;No. of  hours of continued education followed by entity staff during calendar year;;;Additionner le nombre d’heures de formation dispensées aux personnels du service documentaire / IST (toutes catégories et toutes branches professionnelles confondues);N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Heures;année civile;0;25 000;N-Bl;;-30 %;30 %;SD;
;Activités / Fonctions des personnels;;;;;;;Staff activities/positions;;;Pour chaque activité, on déterminera le nombre d’ETPT consacré à l’activité soit en tenant compte de l’organisation des équipes, soit en prenant en compte l’activité théorique ou effective (feuilles de temps/fiches de poste). L’emploi étudiant est inclus.;;Titre N2;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;;;Activite1;Pers 24;;Bibliothèques et centres documentaires : accueil, information, renseignement;Libraries and doc. centres: reception, information;;;Accueil, orientation et information des usagers, assistance à l’utilisation des ressources et outils, communication des documents sur place, rangement des documents empruntés et consultés.;N;Saisie;;libre;;1;1;1;1;1;1;1;dec2;ETPT;année civile;0;100;N-Bl;;-10 %;10 %;SD;
;;;;Activite2;Pers 25;;Services de fourniture documentaire (prêt, communication sur place, PEB/FDD, numérisation à la demande, fourniture de ressources numériques, etc.);Library service provision (loans, on the spot communication, ILL/document supply, on demand digitization, supply of digital materials, etc.);;;Toute activité relative à la fourniture à distance d’un document ou d'un extrait de document, sous forme imprimée ou électronique. Il peut s’agir de prêt entre bibliothèques (entrant et sortant) ou prestation de fourniture documentaire auprès d’un partenaire extérieur. Dans ce cas, la structure IST est impliquée dans la transaction et/ou le paiement (d’après ISO 2789 2.2.11 et 2.2.16).;N;Saisie;;libre;;1;1;1;1;1;1;1;dec2;ETPT;année civile;0;100;N-Bl;;-10 %;10 %;SD;
;;;;Activite3;Pers 26;;Formation des usagers / Ingénierie pédagogique;Training of users / instructional design;;;Sessions de formation selon un plan de formation ou un programme spécifique, y compris le temps de préparation ou de formation de formateurs, et la rédaction des supports. La rédaction de contenus pour le web est comprise lorsqu’il s’agit de supports de formation ou pour des formations délivrées en ligne. Les formations doivent permettre à l’usager de mieux appréhender les outils et ressources mis à sa disposition, d’améliorer sa compétence pour gérer ses recherches, les données de sa recherche, sa bibliographie, ou d’approfondir les critères de l’évaluation bibliométrique. Inclut les services de questions/réponses en ligne (de type « rue des facs », « ubib » …). (ISO 11620 B.2.2.5.3);N;Saisie;;libre;;1;1;1;1;1;1;1;dec2;ETPT;année civile;0;100;N-Bl;;-10 %;10 %;SD;
;;;;Activite4;Pers 27;;Acquisition et traitement de ressources sur support analogique;Acquisition and processing of resources on analogical media ;;;Acquisition, traitement, gestion et conservation des documents sur support matériel. Inclut les tâches de désherbage et de catalogage rétrospectif.;N;Saisie;;libre;;1;1;1;1;1;1;1;dec2;ETPT;année civile;0;100;N-Bl;;-10 %;10 %;SD;
;;;;Activite5;Pers 28;;Fourniture et développement de services et ressources numériques;Digital resources/service supply & development;;;Acquisition, traitement, gestion et archivage des ressources électroniques (hors archives ouvertes et institutionnelles). Sont également compris : la gestion des thèses électroniques et les activités liées à la numérisation.;N;Saisie;;libre;;1;1;1;1;1;1;1;dec2;ETPT;année civile;0;100;N-Bl;;-10 %;10 %;SD;
;;;;Activite6;Pers 29;;Archives ouvertes et institutionnelles;Open and institutional archives;;;Activités liées à la constitution et à la maintenance des archives ouvertes et institutionnelles, ainsi qu’à leur promotion auprès des chercheurs (à l’exception des sessions de formation, comprises dans la formation des usagers);N;Saisie;;libre;;1;1;1;1;1;1;1;dec2;ETPT;année civile;0;100;N-Bl;;-10 %;10 %;SD;
