Niveau 1
(Formulaire);Niveau 2
(Groupe);Niveau 3
(sous-groupe);Niveau 4
(sous-sous-groupe);Nouveau Code;Ancien Code;Code Donnée Indicateurs Européens (DXX);Libellé de la donnée (FR);Libellé de la donnée (EN);Texte explicatif de la donnée (FR);Texte explicatif de la donnée (EN);Consigne;Donnée de l'année N-1 proposée par défaut O/N;Donnée à saisir ou calculée;Formule de calcul;Type de saisie;report N >> N+1;Variable 2013;Variable 2014;Variable 2015;Variable 2016;Variable 2017;Variable 2018;Variable 2019;Format de la donnée (texte, nombre, monétaire €, binaire);Unité de mesure de la donnée si format nombre ;Période ou date de la mesure (année civile, au 31/12);Valeur Min;Valeur Max => ;Alerte BL/NBL sur valeur max;Texte de l'alerte;Evolution Min (alerte NBL);Evolution Max (alerte NBL);Granularité;Remarque;RegEx
Etablissement - Informations générales;;;;;;;;Institution (inst.) - General information;;;;;Titre N1;;;;;;;;;;;Intitulé;;;;;;;;;ETAB;;
;;;;EtabNomOffi;nouveau;;Nom Etab officiel;Official name inst.;Nom officiel de l'établissement;Official name of the institution;Le nom officiel est un champ pré-rempli dans l’application.;O;Saisie;;Libre;O;SO;SO;SO;SO;SO;SO;SO;Texte;;;;;;;;;ETAB;reprise d'historique IG1 selon les cas;
Depenses Documentaires;;;;;;;;Library expenditure;;;Cas particulier des dépenses mutualisées au sein d’un regroupement d’établissements. Trois méthodes sont proposées. 1- Indiquer un prorata si les dépenses font l’objet d’une clé de répartition entre les établissements. Indiquer la dépense à hauteur de ce prorata : si l’établissement ne participe pas au financement, indiquer 0. 2 - Indiquer la dépense pour un établissement : lorsque la dépense ne peut être répartie entre les membres du regroupement, seul l’établissement porteur de l’action à titre principal mentionne la dépense (porteur du marché, signataire de la facture, etc…). 3 - Le regroupement répond à l’ESGBU. Dans ce cas, veiller à ce que les montants indiqués par le regroupement soient déduits des montants renseignés par les établissements qui lui sont rattachés. Sont exclus les montants prélevés sur la dotation attribuée à l'établissement pour sa participation financière à la licence nationale « Elsevier ». Les données sont à calculer sur l’année civile, en donnant un état arrêté au 31 décembre de l’année de l’enquête. Les montants sont indiqués HT ou TTC suivant le choix effectué dans le groupe Moyens.;;Titre N1;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;;
;Dépenses d'acquisition;;;;;;;Acquisition expenditure;;;;;Titre N2;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;;
;;Acquisition de documentation sur support matériel;;;;;;Acquisition of physical material;;;;;Titre N3;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;;
;;;;AcqSuppLiv;DepD1;;Achat livres imprimés;Acquisition of printed books;Acquisition de livres imprimés. ;Acquisition of printed books;Livres imprimés : documents imprimés non publiés en série formés par l’assemblage de feuillets. Les collections de monographies sont comprises, c’est-à-dire les ensembles de monographies, dont chaque titre est relié aux autres par un titre commun (ISO 2789 2.3.43 et 2.3.32).;N;Saisie;;libre;N;1;1;1;1;1;1;1;dec2;€;année civile;0;2 000 000;N-Bl;;-40 %;40 %;SD;;
;;;;AcqSuppPer;DepD2;;Périodiques imprimés;Printed periodicals;Périodiques imprimés;Printed periodicals;Périodiques imprimés : publication en série éditée sous le même titre à intervalles réguliers ou irréguliers, sur une période indéterminée, les livraisons successives étant numérotées de manière continue, ou datées. Les collections de rapports, les rapports d’institutions, les collections d’actes de congrès et de publications annuelles sont comprises. (ISO 2789 2.3.43);N;Saisie;;libre;N;1;1;1;1;1;1;1;dec2;€;année civile;0;2 000 000;N-Bl;;-40 %;40 %;SD;;
;;;;AcqSuppAut;DepD3;;Autres documents sur support matériel;Other documentary materials;Autres documents sur support matériel;Other documentary material; Autres documents sur support matériel : y compris les manuscrits, cartes et plans, documents sonores et audiovisuels, tous documents graphiques, microformes.;N;Saisie;;libre;N;1;1;1;1;1;1;1;dec2;€;année civile;0;2 000 000;N-Bl;;-40 %;40 %;SD;;
;;;;AcqSuppTot;nouveau;;s/total dép doc support matériel;s/total dept. doc materials;;;sous-total calculé ;;Calculée;AcqSuppLiv + AcqSuppPer + AcqSuppAut;Non;;;;;;;;;dec2;€;année civile;;;;;;;SD;;
;;Acquisition de documentation numérique;;;;;;Acquisition of digital material;;;Unités documentaires à contenu défini, nativement numériques ou numérisées, acquises comme élément de la collection.;;Titre N3;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;;
;;;Achats définitifs;;;;;Permanent purchases;Unités documentaires à contenu défini, nativement numériques ou numérisées, acquises comme élément de la collection.;;Distinguer les coûts annuels correspondant à des abonnements, c’est-à-dire pour des acquisitions non définitives, et les coûts correspondant à l’achat de la propriété des données ou achat définitif. Les coûts d’acquisition définitive peuvent être répartis sur plusieurs années : indiquer la part réglée pour l’année de l’enquête. Pour certaines ressources, il peut être prévu d’acheter définitivement les droits d’accès à la ressource, ou la propriété des données, ainsi que des frais annuels d’accès à une plateforme (ex : JSTOR). Dans ce cas, signaler les coûts de plateforme dans les abonnements et les coûts d’acquisition des droits définitifs dans « achats définitifs ». Documentation numérique : comptabiliser l’ensemble des dépenses numériques, pour les ressources documentaires nativement numériques ou numérisées, lorsqu’elles sont acquises comme éléments de la collection.;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;;
;;;;AchatNumTotOld;DepD4;;Total - achats définitifs;Total - perm purchases;Unités documentaires à contenu défini, nativement numériques ou numérisées, acquises comme élément de la collection.;;;N;Saisie;;libre;N;1;1;1;0;0;0;0;dec2;€;année civile;0;;;;;;SD;Variable active en 2013, 2014 et 2015 - indiquée pour reprise de l'historique - difficulté à prévoir;
;;;;AchatNumLiv;DepD6;;livres électroniques;e-books;Livre électronique : document numérique non publié en série, sous licence ou non, dans lequel le texte interrogeable occupe une place prépondérante, et qui peut être considéré comme équivalent d'une monographie.;;Distinguer les coûts annuels correspondant à des abonnements, c’est-à-dire pour des acquisitions non définitives, et les coûts correspondant à l’achat de la propriété des données ou achat définitif. Les coûts d’acquisition définitive peuvent être répartis sur plusieurs années : indiquer la part réglée pour l’année de l’enquête. L’utilisation de livres électroniques est souvent liée à un matériel dédié (liseuses), et/ou à un logiciel spécifique. Les livres électroniques peuvent être prêtés aux usagers, soit avec un matériel dédié, soit en chargeant le contenu sur le micro-ordinateur de l’usager pour une période limitée ou définitive. Les thèses électroniques acquises auprès d’éditeurs sont incluses (par exemple : ProQuest dissertation & theses database). (d’après ISO 2789 2.3.19).  ;N;Saisie;;libre;N;1;1;1;1;1;1;1;dec2;€;année civile;0;5 000 000;N-Bl;;-40 %;40 %;SD;;
;;;;AchatNumPer;DepD8;;périodiques électroniques - achats définitifs;e-journals - perm purchase;Périodiques électroniques : tous les périodiques sous forme électronique disponibles ou non également dans un autre format. ;;Distinguer les coûts annuels correspondant à des abonnements, c’est-à-dire pour des acquisitions non définitives, et les coûts correspondant à l’achat de la propriété des données ou achat définitif. Les coûts d’acquisition définitive peuvent être répartis sur plusieurs années : indiquer la part réglée pour l’année de l’enquête. Dans le cas d’une offre couplée « papier + électronique » ne permettant pas de connaître la part des coûts liée à chaque format, compter les dépenses dans « périodiques électroniques ». Sont compris les titres conservés localement et ceux accessibles à distance pour lesquels des droits permanents ou temporaires ont été acquis. S’agissant des revues en accès ouvert, les dépenses liées à un modèle de type freemium sont incluses. (d’après ISO 2789 2.3.22) ;N;Saisie;;libre;N;1;1;1;1;1;1;1;dec2;€;année civile;0;10 000 000;N-Bl;;-40 %;40 %;SD;;
;;;;AchaNumtAut;DepD14;;autres - achats définitifs;Other perm purchases;Unités documentaires à contenu défini, nativement numériques ou numérisées, acquises comme élément de la collection.;;Compter ici les dépenses de documentation numérique acquise définitivement non-comptées dans les deux lignes précédentes (livres électroniques et périodiques électroniques). Il peut s’agir d’abonnements à des bases de données (par exemple : bases bibliographiques), dès lors qu’ils sont bien destinés à l’usage des lecteurs. Les bases de données à usage purement professionnel ne sont pas incluses.;N;Saisie;;libre;N;0;0;0;1;1;1;1;dec2;€;année civile;0;10 000 000;N-Bl;;-40 %;40 %;SD;;
;;;;AchatNumTot;nouveau;;s/s/total achats définitifs;s/s/total perm purchases;;;sous-total calculé;;Calculée;AchatNumLiv + AchatNumPer + AchaNumtAut;Non;;;;;;;;;dec2;€;année civile;;;;;;;SD;;
;;;Abonnements;;;;;Subscriptions;;;;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;;
;;;;AbonNumTotOld;DepD5;;Total - achats abonnements;Total - subscription purchases;;;Cette donnée n'est plus renseignée.;N;Saisie;;libre;N;1;1;1;0;0;0;0;dec2;€;année civile;0;;;;;;SD;Variable active en 2013, 2014 et 2015 - indiquée pour reprise de l'historique - difficulté à prévoir;
;;;;AbonNumLiv;DepD7;;livres électroniques - abonnements;e-books - subscriptions;Livre électronique : document numérique non publié en série, sous licence ou non, dans lequel le texte interrogeable occupe une place prépondérante, et qui peut être considéré comme équivalent d'une monographie. ;;L’utilisation de livres électroniques est souvent liée à un matériel dédié (liseuses), et/ou à un logiciel spécifique. Les livres électroniques peuvent être prêtés aux usagers, soit avec un matériel dédié, soit en chargeant le contenu sur le micro-ordinateur de l’usager pour une période limitée ou définitive. Les thèses électroniques acquises auprès d’éditeurs sont incluses (par exemple : ProQuest dissertation & theses database). (d’après ISO 2789 2.3.19);N;Saisie;;libre;N;1;1;1;1;1;1;1;dec2;€;année civile;0;10 000 000;N-Bl;;-40 %;40 %;SD;;
;;;;AbonNumPer;DepD9;;périodiques électroniques - abonnements;e-journals - subscriptions;Périodiques électroniques : tous les périodiques sous forme électronique disponibles ou non également dans un autre format. ;;Dans le cas d’une offre couplée « papier + électronique » ne permettant pas de connaître la part des coûts liée à chaque format, compter les dépenses dans « périodiques électroniques ». Sont compris les titres conservés localement et ceux accessibles à distance pour lesquels des droits permanents ou temporaires ont été acquis. S’agissant des revues en accès ouvert (open access), les dépenses liées à un modèle de type freemium doivent être incluses. (d’après ISO 2789 2.3.22). Le montant payé à l'ABES sur le budget de l’établissement dans le cadre de la licence nationale « Elsevier » est inclus ici.;N;Saisie;;libre;N;1;1;1;1;1;1;1;dec2;€;année civile;0;10 000 000;N-Bl;;-40 %;40 %;SD;;
;;;;AbonNumAut;DepD15;;autres - abonnements;other subscriptions;;;Autres : Compter ici les dépenses de documentation numérique non-comptées dans les deux lignes précédentes (livres électroniques et périodiques électroniques). Il peut s’agir par exemple d’abonnement à des bases de données (par exemple : bases bibliographiques), dès lors qu’ils sont bien destinés à l’usage des lecteurs. Les bases de données à usage purement professionnel ne sont pas incluses.;N;Saisie;;libre;N;0;0;0;1;1;1;1;dec2;€;année civile;0;10 000 000;N-Bl;;-40 %;40 %;SD;;
;;;;AbonNumTot;nouveau;;s/s/total achats abonnements;s/s/total subscription purchases ;;;Sous-total calculé;;Calculée;AbonNumLiv + AbonNumPer + AbonNumAut;Non;;;;;;;;;dec2;€;année civile;;;;;;;SD;;
;;;;AcqNumLivTot;nouveau;;s/s/total livres électroniques;s/s/total e-books;;;Sous-total calculé;;Calculée;AchatNumLiv + AbonNumLiv;Non;;;;;;;;;dec2;€;année civile;;;;;;;SD;;
;;;;AcqNumPerTot;nouveau;;s/s/total périodiques électroniques;s/s/total e-journals;;;Sous-total calculé;;Calculée;AchatNumPer + AbonNumPer;Non;;;;;;;;;dec2;€;année civile;;;;;;;SD;;
;;;;AcqNumAutTot;nouveau;;s/s/total acquisition autre doc numérique;s/s/total other e-docs ;;;Sous-total calculé;;Calculée;AchaNumtAut + AbonNumAut;Non;;;;;;;;;dec2;€;année civile;;;;;;;SD;;
;;;;AcqNumTot;nouveau;;s/total dép doc numérique;s/total expenditure e-docs;;;Sous-total calculé;;Calculée;AchatNumLiv + AchatNumPer + AchaNumtAut + AbonNumLiv + AbonNumPer + AbonNumAut;Non;;;;;;;;;dec2;€;année civile;;;;;;;SD;;
;;Répartition des dépenses d'acquisition;;;;;;Break-down of acquisition expenditure;;;Cette question porte sur le public de destination des acquisitions. Un même document peut être destiné prioritairement à un public d’étudiants ou à un public de chercheurs selon qu’il est acheté pour un laboratoire, ou figure dans la bibliographie d’un enseignant de Licence. Trois méthodes de calcul sont possibles, présentées par ordre de fiabilité décroissant, et laissées à votre choix. A - Cet indicateur peut être construit a posteriori, à partir d'une évaluation et d'un codage titre à titre réalisés par exemple au moment de l'acquisition, B - L'évaluation peut être réalisée a priori, en mettant en rapport votre charte documentaire, votre plan de développement des collections, et les budgets documentaires dans les différents secteurs d'acquisition, C - Elle peut être extrapolée à partir d'indicateurs pertinents : les périodiques en langue étrangère (imprimés ou électroniques) peuvent être un indicateur de la documentation "recherche", les monographies en français un indicateur de la documentation "formation". NB : L'appréciation des œuvres littéraires peut varier selon les secteurs d'acquisition, la charte documentaire, et les missions de la bibliothèque. Par exemple, si la charte documentaire oriente l’acquisition de la poésie des pays francophones dans la perspective de la création d'un fonds cohérent ou "de référence", et ce de façon permanente, on peut estimer qu'il s'agit d’un soutien à la recherche. Lorsque l’établissement développe un fonds généraliste afin de proposer aux usagers une sélection d’œuvres, c’est du niveau formation. ;;Titre N3;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;;
;;;;DepDPartForm;DepD10;;Part des dépenses d'acquisition consacrées à la formation (%);Portion spending on acquisitions used for teaching (%);;;Cette question porte sur le public de destination des acquisitions. Un même document peut être destiné prioritairement à un public d’étudiants ou à un public de chercheurs selon qu’il est acheté pour un laboratoire, ou figure dans la bibliographie d’un enseignant de Licence. Trois méthodes de calcul sont possibles, présentées par ordre de fiabilité décroissant, et laissées à votre choix. A - Cet indicateur peut être construit a posteriori, à partir d'une évaluation et d'un codage titre à titre réalisés par exemple au moment de l'acquisition, B - L'évaluation peut être réalisée a priori, en mettant en rapport votre charte documentaire, votre plan de développement des collections, et les budgets documentaires dans les différents secteurs d'acquisition, C - Elle peut être extrapolée à partir d'indicateurs pertinents : les périodiques en langue étrangère (imprimés ou électroniques) peuvent être un indicateur de la documentation "recherche", les monographies en français un indicateur de la documentation "formation". NB : L'appréciation des œuvres littéraires peut varier selon les secteurs d'acquisition, la charte documentaire, et les missions de la bibliothèque. Par exemple, si la charte documentaire oriente l’acquisition de la poésie des pays francophones dans la perspective de la création d'un fonds cohérent ou "de référence", et ce de façon permanente, on peut estimer qu'il s'agit d’un soutien à la recherche. Lorsque l’établissement développe un fonds généraliste afin de proposer aux usagers une sélection d’œuvres, c’est du niveau formation.;N;Saisie;;libre;N;1;1;1;1;1;1;1;dec2;%;année civile;0;100;Bl;;;5 points;SD;;
;;;;DepDPartRec;DepD11;;Part des dépenses d'acquisition consacrées à la recherche (%);Portion spending on acquisitions used for research (%);;;Cette question porte sur le public de destination des acquisitions. Un même document peut être destiné prioritairement à un public d’étudiants ou à un public de chercheurs selon qu’il est acheté pour un laboratoire, ou figure dans la bibliographie d’un enseignant de Licence. Trois méthodes de calcul sont possibles, présentées par ordre de fiabilité décroissant, et laissées à votre choix. A - Cet indicateur peut être construit a posteriori, à partir d'une évaluation et d'un codage titre à titre réalisés par exemple au moment de l'acquisition, B - L'évaluation peut être réalisée a priori, en mettant en rapport votre charte documentaire, votre plan de développement des collections, et les budgets documentaires dans les différents secteurs d'acquisition, C - Elle peut être extrapolée à partir d'indicateurs pertinents : les périodiques en langue étrangère (imprimés ou électroniques) peuvent être un indicateur de la documentation "recherche", les monographies en français un indicateur de la documentation "formation". NB : L'appréciation des œuvres littéraires peut varier selon les secteurs d'acquisition, la charte documentaire, et les missions de la bibliothèque. Par exemple, si la charte documentaire oriente l’acquisition de la poésie des pays francophones dans la perspective de la création d'un fonds cohérent ou "de référence", et ce de façon permanente, on peut estimer qu'il s'agit d’un soutien à la recherche. Lorsque l’établissement développe un fonds généraliste afin de proposer aux usagers une sélection d’œuvres, c’est du niveau formation.;N;Saisie;;libre;N;1;1;1;1;1;1;1;dec2;%;année civile;0;100;Bl;;;5 points;SD;;
;;;;DepDFormRec;nouveau;;Total   (doit être égal à 100 %);Total of the part of spending for teaching and research (=100%);Total des parts des dépenses consacrées à la formation et à la recherche;Total of the part of spending allocated to teaching and research;Total calculé;;Calculée;DepDPartForm + DepDPartRec;Non;;;;;;;;;dec2;%;année civile;;;;;;;SD;;
;Autres dépenses documentaires;;;;;;;Other library expenditure;;;;;Titre N2;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;;
;;;;DepDConserv;DepD12;;Dépenses de conservation;Spending on preservation;Dépenses concernant les mesures prises pour maintenir l’intégrité des documents ou collections et en prolonger la durée de vie, y compris la conservation numérique (stratégie permettant l’archivage, l’entretien et l’accès à un objet numérique sur une longue durée). Exemples : dépenses relatives à la reliure, à la restauration, à l'achat d'équipements (étiquettes antivol, boîtes) nécessaires pour la préservation des documents, abonnements au CINES. (Source ISO 2789 2.3.14 et 2.5.1). ;;Si un fournisseur assure à la fois la vente et la reliure ou la protection du document, la dépense est ventilée entre dépenses d’acquisition et dépenses de conservation selon les indications qu’il fournit. NB : le traitement de conservation/préservation comprend uniquement les méthodes permettant de conserver le document dans son état initial : traitement utilisant des techniques traditionnelles (manuelles), par exemple consolidation des reliures ou traitement par pâte à papier liquide , conservation de masse (désacidification). Le remplacement de l’original par reproduction, microfilmage, numérisation ou achat d’une nouvelle copie est exclu.;N;Saisie;;libre;N;1;1;1;1;1;1;1;dec2;€;année civile;0;2 000 000;N-Bl;;-50 %;50 %;SD;;
